_id,SampleNumber,SampleDate,PartialPostalCode,LeadAmount_ppm
10250,2767822,2022-01-01 21:55:12.764463,M5J,<0.00005
10251,6973721,2022-01-02 04:45:53.189164,M3M,0.0
10252,1364430,2022-01-02 11:36:33.613865,M2L,<0.00005
10253,8483992,2022-01-02 18:27:14.038567,M1L,<0.00005
10254,7444092,2022-01-03 01:17:54.463268,M1X,0.017503883754251548
10255,7267922,2022-01-03 08:08:34.887969,M4E,<0.00005
10256,4151033,2022-01-03 14:59:15.312671,M9W,0.00504227258244542
10257,3664940,2022-01-03 21:49:55.737372,M5C,<0.00005
10258,6806901,2022-01-04 04:40:36.162074,M4N,0.0050056212964065695
10259,6181719,2022-01-04 11:31:16.586775,M3A,<0.00005
10260,3193773,2022-01-04 18:21:57.011476,M4J,0.013052777992592655
10261,9614549,2022-01-05 01:12:37.436178,M3K,0.006872451079661253
10262,4763102,2022-01-05 08:03:17.860879,M3N,0.011730618607219197
10263,4191102,2022-01-05 14:53:58.285580,M4E,0.0035835406315348753
10264,2482835,2022-01-05 21:44:38.710282,M6P,<0.00005
10265,1215867,2022-01-06 04:35:19.134983,M6S,0.004427126664599019
10266,2998903,2022-01-06 11:25:59.559685,M4R,0.0
10267,8975636,2022-01-06 18:16:39.984386,M1N,<0.00005
10268,5497957,2022-01-07 01:07:20.409087,M1S,0.0
10269,5035280,2022-01-07 07:58:00.833789,M6A,0.00293791639068483
10270,3865027,2022-01-07 14:48:41.258490,M9C,<0.00005
10271,8625433,2022-01-07 21:39:21.683192,M1J,0.002307603147934681
10272,2615383,2022-01-08 04:30:02.107893,M6B,<0.00005
10273,7113402,2022-01-08 11:20:42.532594,M5J,<0.00005
10274,7502006,2022-01-08 18:11:22.957296,M6S,0.0
10275,3318131,2022-01-09 01:02:03.381997,M4X,0.0
10276,9726081,2022-01-09 07:52:43.806698,M1R,<0.00005
10277,5679807,2022-01-09 14:43:24.231400,M9M,0.0
10278,8474140,2022-01-09 21:34:04.656101,M5K,<0.00005
10279,7981526,2022-01-10 04:24:45.080803,M6A,<0.00005
10280,8663578,2022-01-10 11:15:25.505504,M5N,<0.00005
10281,6280576,2022-01-10 18:06:05.930205,M9B,<0.00005
10282,9988399,2022-01-11 00:56:46.354907,M4G,<0.00005
10283,3520960,2022-01-11 07:47:26.779608,M6H,0.0
10284,6509747,2022-01-11 14:38:07.204309,M4V,0.0
10285,3940568,2022-01-11 21:28:47.629011,M4J,<0.00005
10286,4743882,2022-01-12 04:19:28.053712,M8V,0.004086697291984463
10287,5525383,2022-01-12 11:10:08.478414,M1M,<0.00005
10288,9151635,2022-01-12 18:00:48.903115,M5T,0.006271961126249007
10289,6007351,2022-01-13 00:51:29.327816,M1R,0.008731095214388954
10290,8413384,2022-01-13 07:42:09.752518,M6J,0.009377853972181192
10291,3998819,2022-01-13 14:32:50.177219,M1H,0.0032645523476629713
10292,8220950,2022-01-13 21:23:30.601921,M6G,0.011220414962211602
10293,9051279,2022-01-14 04:14:11.026622,M4E,0.011851736439927903
10294,4574409,2022-01-14 11:04:51.451323,M5A,<0.00005
10295,3302999,2022-01-14 17:55:31.876025,M6P,<0.00005
10296,6109104,2022-01-15 00:46:12.300726,M1W,0.0014455118103581443
10297,7289930,2022-01-15 07:36:52.725427,M5V,0.0021379312768699814
10298,9677289,2022-01-15 14:27:33.150129,M6P,<0.00005
10299,9226073,2022-01-15 21:18:13.574830,M5A,0.01017595468631623
10300,1407890,2022-01-16 04:08:53.999532,M5M,<0.00005
10301,8632322,2022-01-16 10:59:34.424233,M6S,<0.00005
10302,5104205,2022-01-16 17:50:14.848934,M8Y,<0.00005
10303,3432497,2022-01-17 00:40:55.273636,M1P,0.008379105291819941
10304,1380692,2022-01-17 07:31:35.698337,M5P,0.004169662514060389
10305,7031267,2022-01-17 14:22:16.123039,M6J,<0.00005
10306,1518638,2022-01-17 21:12:56.547740,M5S,0.013887382779659903
10307,4485218,2022-01-18 04:03:36.972441,M9P,0.0
10308,9327793,2022-01-18 10:54:17.397143,M5J,0.004260985237354938
10309,6520647,2022-01-18 17:44:57.821844,M6L,<0.00005
10310,5036936,2022-01-19 00:35:38.246545,M5M,0.004310860563747858
10311,2034892,2022-01-19 07:26:18.671247,M4X,<0.00005
10312,1396846,2022-01-19 14:16:59.095948,M4E,<0.00005
10313,4190949,2022-01-19 21:07:39.520650,M9P,<0.00005
10314,2667275,2022-01-20 03:58:19.945351,M4M,<0.00005
10315,4194271,2022-01-20 10:49:00.370052,M1S,<0.00005
10316,6279974,2022-01-20 17:39:40.794754,M9V,<0.00005
10317,7014165,2022-01-21 00:30:21.219455,M3J,0.004297820168842548
10318,4369451,2022-01-21 07:21:01.644156,M5P,0.001152411052729016
10319,5927298,2022-01-21 14:11:42.068858,M1T,0.0042015739081195415
10320,3452179,2022-01-21 21:02:22.493559,M5S,0.005083230255759534
10321,1137019,2022-01-22 03:53:02.918261,M4K,<0.00005
10322,5374365,2022-01-22 10:43:43.342962,M4X,0.0
10323,7435063,2022-01-22 17:34:23.767663,M4E,0.010289488362787204
10324,3862978,2022-01-23 00:25:04.192365,M5J,0.006682591232674969
10325,3073045,2022-01-23 07:15:44.617066,M9R,0.0084956966229898
10326,7756072,2022-01-23 14:06:25.041768,M5M,0.009504785457339335
10327,4996287,2022-01-23 20:57:05.466469,M6L,0.01103311328009499
10328,8373074,2022-01-24 03:47:45.891170,M5S,6.017276045076209e-06
10329,3163321,2022-01-24 10:38:26.315872,M5G,<0.00005
10330,9809012,2022-01-24 17:29:06.740573,M6C,<0.00005
10331,5885781,2022-01-25 00:19:47.165274,M5B,<0.00005
10332,2575229,2022-01-25 07:10:27.589976,M2J,<0.00005
10333,7898227,2022-01-25 14:01:08.014677,M9R,0.01055030901751186
10334,2027576,2022-01-25 20:51:48.439379,M8Z,0.008080417061886329
10335,8424355,2022-01-26 03:42:28.864080,M4M,0.0
10336,8993603,2022-01-26 10:33:09.288781,M2H,<0.00005
10337,1256247,2022-01-26 17:23:49.713483,M4N,0.011851737834233876
10338,5695585,2022-01-27 00:14:30.138184,M6J,0.0
10339,7459169,2022-01-27 07:05:10.562885,M3A,0.007836246860841225
10340,1991442,2022-01-27 13:55:50.987587,M9C,0.0
10341,8991138,2022-01-27 20:46:31.412288,M4J,0.00030338138591324074
10342,4863701,2022-01-28 03:37:11.836990,M3C,0.004111332881653623
10343,3717457,2022-01-28 10:27:52.261691,M4K,0.004652974831770181
10344,3152553,2022-01-28 17:18:32.686392,M1X,0.0020158557787077506
10345,2535641,2022-01-29 00:09:13.111094,M9V,0.0
10346,7209800,2022-01-29 06:59:53.535795,M2H,<0.00005
10347,3396876,2022-01-29 13:50:33.960497,M8V,0.007612293722582887
10348,3735283,2022-01-29 20:41:14.385198,M1V,0.005827761315692646
10349,9517132,2022-01-30 03:31:54.809899,M6R,0.012659510059132295
10350,7370101,2022-01-30 10:22:35.234601,M5E,0.004408797286667123
10351,2484889,2022-01-30 17:13:15.659302,M1V,0.013573244225637732
10352,8454201,2022-01-31 00:03:56.084003,M3H,0.00918544157454058
10353,7865451,2022-01-31 06:54:36.508705,M2H,0.008914039275715841
10354,2933437,2022-01-31 13:45:16.933406,M1E,0.0
10355,9962006,2022-01-31 20:35:57.358108,M2J,<0.00005
10356,4641257,2022-02-01 03:26:37.782809,M2M,<0.00005
10357,3665389,2022-02-01 10:17:18.207510,M5K,<0.00005
10358,2609455,2022-02-01 17:07:58.632212,M5R,0.005161318435724378
10359,6593270,2022-02-01 23:58:39.056913,M4L,0.0
10360,1029826,2022-02-02 06:49:19.481615,M1W,0.008728977464776369
10361,9332138,2022-02-02 13:39:59.906316,M9L,0.0014417506394322028
10362,5266222,2022-02-02 20:30:40.331017,M1X,0.01019269474829074
10363,9610179,2022-02-03 03:21:20.755719,M6E,<0.00005
10364,6732934,2022-02-03 10:12:01.180420,M1P,0.010718541636046337
10365,2913487,2022-02-03 17:02:41.605121,M5K,<0.00005
10366,3160302,2022-02-03 23:53:22.029823,M1S,0.010442648533635086
10367,9399440,2022-02-04 06:44:02.454524,M5T,<0.00005
10368,7633696,2022-02-04 13:34:42.879226,M1B,0.008958462366601095
10369,2604376,2022-02-04 20:25:23.303927,M1K,0.002578926218945562
10370,1764636,2022-02-05 03:16:03.728628,M5M,0.0
10371,7340233,2022-02-05 10:06:44.153330,M9P,0.0012197918745539276
10372,2892640,2022-02-05 16:57:24.578031,M4A,0.0
10373,2457738,2022-02-05 23:48:05.002732,M1S,<0.00005
10374,2558250,2022-02-06 06:38:45.427434,M3C,<0.00005
10375,6247947,2022-02-06 13:29:25.852135,M1W,0.0017678548402125264
10376,6041829,2022-02-06 20:20:06.276837,M9C,0.0
10377,1770979,2022-02-07 03:10:46.701538,M5M,0.006177607812896359
10378,7730481,2022-02-07 10:01:27.126239,M3K,<0.00005
10379,3920811,2022-02-07 16:52:07.550941,M1N,<0.00005
10380,3811268,2022-02-07 23:42:47.975642,M4Y,0.007603724622506911
10381,4764474,2022-02-08 06:33:28.400344,M6H,0.005600154060969567
10382,6533292,2022-02-08 13:24:08.825045,M4L,<0.00005
10383,4560424,2022-02-08 20:14:49.249746,M1C,0.0041264996565915976
10384,4897522,2022-02-09 03:05:29.674448,M9C,0.006884734723948024
10385,8431650,2022-02-09 09:56:10.099149,M1B,0.0
10386,2584206,2022-02-09 16:46:50.523850,M9M,0.009234500604637689
10387,7327483,2022-02-09 23:37:30.948552,M4M,0.007773201416926891
10388,4728321,2022-02-10 06:28:11.373253,M2H,0.0
10389,1461001,2022-02-10 13:18:51.797955,M9B,<0.00005
10390,5948219,2022-02-10 20:09:32.222656,M1B,<0.00005
10391,7245778,2022-02-11 03:00:12.647357,M9W,<0.00005
10392,2574410,2022-02-11 09:50:53.072059,M2J,0.006170707839010409
10393,3332520,2022-02-11 16:41:33.496760,M6P,0.0017137456359142735
10394,6343093,2022-02-11 23:32:13.921461,M1E,0.004643115070837621
10395,4005064,2022-02-12 06:22:54.346163,M4W,0.0033657403991222577
10396,4604550,2022-02-12 13:13:34.770864,M4C,0.009528202713596196
10397,7304104,2022-02-12 20:04:15.195566,M9C,0.0043195444243653005
10398,7610688,2022-02-13 02:54:55.620267,M5H,0.0023542899909141
10399,3398886,2022-02-13 09:45:36.044968,M6B,<0.00005
10400,4187560,2022-02-13 16:36:16.469670,M6A,0.0040914028283884196
10401,3230175,2022-02-13 23:26:56.894371,M5S,0.0004794530547226677
10402,7124310,2022-02-14 06:17:37.319073,M6N,0.006488927383763934
10403,8963914,2022-02-14 13:08:17.743774,M2P,<0.00005
10404,6488228,2022-02-14 19:58:58.168475,M6C,0.0
10405,2024649,2022-02-15 02:49:38.593177,M3K,0.004527514788263628
10406,6261923,2022-02-15 09:40:19.017878,M5E,0.013540107177001066
10407,1927074,2022-02-15 16:30:59.442579,M4M,<0.00005
10408,9937364,2022-02-15 23:21:39.867281,M1H,<0.00005
10409,6771728,2022-02-16 06:12:20.291982,M3H,<0.00005
10410,6718838,2022-02-16 13:03:00.716684,M4X,<0.00005
10411,4143886,2022-02-16 19:53:41.141385,M1N,<0.00005
10412,9263324,2022-02-17 02:44:21.566086,M4K,0.0015511230639970804
10413,3838244,2022-02-17 09:35:01.990788,M4W,0.01374116902369275
10414,5424407,2022-02-17 16:25:42.415489,M1J,<0.00005
10415,6677141,2022-02-17 23:16:22.840191,M1P,<0.00005
10416,4277688,2022-02-18 06:07:03.264892,M3L,0.0013410145354634442
10417,6169326,2022-02-18 12:57:43.689593,M4R,<0.00005
10418,3439707,2022-02-18 19:48:24.114295,M5S,0.00597820815863709
10419,8343040,2022-02-19 02:39:04.538996,M4Y,<0.00005
10420,1871056,2022-02-19 09:29:44.963697,M1C,0.004072332042105986
10421,7456885,2022-02-19 16:20:25.388399,M1L,0.0008182550233148652
10422,8045586,2022-02-19 23:11:05.813100,M5A,0.0
10423,2235969,2022-02-20 06:01:46.237802,M3H,0.0
10424,6357005,2022-02-20 12:52:26.662503,M3L,<0.00005
10425,2314787,2022-02-20 19:43:07.087204,M3L,<0.00005
10426,8090220,2022-02-21 02:33:47.511906,M1M,<0.00005
10427,1241629,2022-02-21 09:24:27.936607,M5P,0.0013272493465918962
10428,9032139,2022-02-21 16:15:08.361308,M4Y,<0.00005
10429,3057966,2022-02-21 23:05:48.786010,M5N,0.009299369794230029
10430,3250949,2022-02-22 05:56:29.210711,M3A,0.004482180519277715
10431,6100494,2022-02-22 12:47:09.635413,M3L,0.0006050299066239408
10432,1783020,2022-02-22 19:37:50.060114,M5A,<0.00005
10433,7855602,2022-02-23 02:28:30.484815,M5J,0.006196881983736756
10434,7779080,2022-02-23 09:19:10.909517,M3K,0.006180944417494824
10435,5914949,2022-02-23 16:09:51.334218,M6R,0.0
10436,8069207,2022-02-23 23:00:31.758920,M2M,0.007092277428189665
10437,1235144,2022-02-24 05:51:12.183621,M6M,0.006524055312341814
10438,1607741,2022-02-24 12:41:52.608322,M4T,0.01017955496397387
10439,9675453,2022-02-24 19:32:33.033024,M1B,0.007404780330790294
10440,7988397,2022-02-25 02:23:13.457725,M1J,0.006952271257712708
10441,4073410,2022-02-25 09:13:53.882426,M5H,0.0
10442,5761275,2022-02-25 16:04:34.307128,M1W,<0.00005
10443,6699353,2022-02-25 22:55:14.731829,M2K,0.0
10444,7774928,2022-02-26 05:45:55.156531,M6N,0.007522309536963769
10445,1618212,2022-02-26 12:36:35.581232,M1L,0.007907360386612522
10446,6055999,2022-02-26 19:27:16.005933,M5N,<0.00005
10447,9757165,2022-02-27 02:17:56.430635,M1H,0.000440262067561834
10448,2732191,2022-02-27 09:08:36.855336,M9V,0.0004974161459775249
10449,4407740,2022-02-27 15:59:17.280038,M2J,<0.00005
10450,9119086,2022-02-27 22:49:57.704739,M1G,0.011504961702368095
10451,1175176,2022-02-28 05:40:38.129440,M6C,0.009162462553714942
10452,5671826,2022-02-28 12:31:18.554142,M3B,0.005822529105111242
10453,8898712,2022-02-28 19:21:58.978843,M1P,<0.00005
10454,7550565,2022-03-01 02:12:39.403544,M9B,0.002664319308827909
10455,8608204,2022-03-01 09:03:19.828246,M1B,<0.00005
10456,6690313,2022-03-01 15:54:00.252947,M5C,<0.00005
10457,5687324,2022-03-01 22:44:40.677649,M1M,<0.00005
10458,7453997,2022-03-02 05:35:21.102350,M8Z,<0.00005
10459,3697800,2022-03-02 12:26:01.527051,M6M,0.00973306282425795
10460,4451870,2022-03-02 19:16:41.951753,M1T,0.0011773552455334453
10461,1984714,2022-03-03 02:07:22.376454,M4M,0.0
10462,5247545,2022-03-03 08:58:02.801155,M1L,<0.00005
10463,2069485,2022-03-03 15:48:43.225857,M9A,0.0008540914318675768
10464,3971265,2022-03-03 22:39:23.650558,M1M,<0.00005
10465,6746246,2022-03-04 05:30:04.075260,M5H,0.0
10466,8253433,2022-03-04 12:20:44.499961,M6A,<0.00005
10467,5680921,2022-03-04 19:11:24.924662,M5J,0.0037363606240508555
10468,5660088,2022-03-05 02:02:05.349364,M1V,0.0033762933177218517
10469,4404526,2022-03-05 08:52:45.774065,M2M,0.0005540447128167475
10470,2382809,2022-03-05 15:43:26.198766,M1B,0.010850666022456922
10471,9521554,2022-03-05 22:34:06.623468,M5A,0.0
10472,5701187,2022-03-06 05:24:47.048169,M1S,<0.00005
10473,5592465,2022-03-06 12:15:27.472871,M6R,0.0
10474,6521150,2022-03-06 19:06:07.897572,M1X,0.004706871980276003
10475,9147714,2022-03-07 01:56:48.322273,M8W,0.0016692704520733367
10476,4013808,2022-03-07 08:47:28.746975,M6C,0.016098220167078875
10477,2345873,2022-03-07 15:38:09.171676,M5E,0.0059081304446238206
10478,6150495,2022-03-07 22:28:49.596378,M3H,0.0050487313493904765
10479,4180105,2022-03-08 05:19:30.021079,M3H,0.009117476215265374
10480,1003257,2022-03-08 12:10:10.445780,M4S,0.006927141432229461
10481,6489524,2022-03-08 19:00:50.870482,M4X,0.0
10482,3309896,2022-03-09 01:51:31.295183,M4K,0.004775017648699667
10483,8145030,2022-03-09 08:42:11.719884,M6G,0.00902977846689404
10484,2487376,2022-03-09 15:32:52.144586,M2J,<0.00005
10485,1948923,2022-03-09 22:23:32.569287,M9W,0.0010561969692784827
10486,6897492,2022-03-10 05:14:12.993989,M4C,<0.00005
10487,2222846,2022-03-10 12:04:53.418690,M1W,<0.00005
10488,1180797,2022-03-10 18:55:33.843391,M2R,0.006391770137666966
10489,3124101,2022-03-11 01:46:14.268093,M1E,0.0
10490,3731006,2022-03-11 08:36:54.692794,M5T,0.008738183594453875
10491,5830937,2022-03-11 15:27:35.117496,M9B,0.0
10492,2660818,2022-03-11 22:18:15.542197,M5B,0.0020407067086627264
10493,9333220,2022-03-12 05:08:55.966898,M5H,0.0029496596521379876
10494,9180416,2022-03-12 11:59:36.391600,M2K,0.007640433287790432
10495,6505955,2022-03-12 18:50:16.816301,M5C,0.0023098348280816408
10496,5861577,2022-03-13 01:40:57.241002,M2P,0.0
10497,5886710,2022-03-13 08:31:37.665704,M1C,0.008723953109021267
10498,9985972,2022-03-13 15:22:18.090405,M1E,<0.00005
10499,5039703,2022-03-13 22:12:58.515107,M5H,0.00015248065635128406
10500,6227668,2022-03-14 05:03:38.939808,M6C,<0.00005
10501,3987993,2022-03-14 11:54:19.364509,M3K,0.0028792556146582677
10502,1124618,2022-03-14 18:44:59.789211,M5M,<0.00005
10503,5026393,2022-03-15 01:35:40.213912,M1W,0.012372919014818566
10504,1446054,2022-03-15 08:26:20.638613,M4B,0.004332544298997675
10505,9116410,2022-03-15 15:17:01.063315,M5R,0.0037226584871078673
10506,3919920,2022-03-15 22:07:41.488016,M4T,0.007677538056618829
10507,6265842,2022-03-16 04:58:21.912718,M5K,0.003367849070755873
10508,8954829,2022-03-16 11:49:02.337419,M4J,0.006535828649742186
10509,9422688,2022-03-16 18:39:42.762120,M1S,0.00344580445058708
10510,7846222,2022-03-17 01:30:23.186822,M3B,0.006803245807916333
10511,5179502,2022-03-17 08:21:03.611523,M5E,0.0035788041147386826
10512,6174559,2022-03-17 15:11:44.036225,M2H,0.0
10513,1048173,2022-03-17 22:02:24.460926,M2K,0.0008765108261570252
10514,2055772,2022-03-18 04:53:04.885627,M2L,<0.00005
10515,1632673,2022-03-18 11:43:45.310329,M5E,0.0017734533512435606
10516,5216793,2022-03-18 18:34:25.735030,M5B,0.006480747123137189
10517,8259228,2022-03-19 01:25:06.159731,M1M,0.0067894658974875025
10518,9540495,2022-03-19 08:15:46.584433,M4G,0.0021334379754221343
10519,1750989,2022-03-19 15:06:27.009134,M1N,0.0
10520,5974324,2022-03-19 21:57:07.433836,M3J,0.004470066103613965
10521,9095934,2022-03-20 04:47:47.858537,M6E,0.008115374808145892
10522,8297357,2022-03-20 11:38:28.283238,M6B,<0.00005
10523,6688949,2022-03-20 18:29:08.707940,M8Z,<0.00005
10524,3521757,2022-03-21 01:19:49.132641,M4S,<0.00005
10525,3390260,2022-03-21 08:10:29.557342,M2J,<0.00005
10526,3043817,2022-03-21 15:01:09.982044,M5H,0.015065211912351793
10527,9820845,2022-03-21 21:51:50.406745,M8Y,<0.00005
10528,6213531,2022-03-22 04:42:30.831447,M1H,<0.00005
10529,3286260,2022-03-22 11:33:11.256148,M5G,0.005617244806706843
10530,6444960,2022-03-22 18:23:51.680849,M6S,0.0
10531,6287615,2022-03-23 01:14:32.105551,M4Y,0.007530964731033407
10532,8434732,2022-03-23 08:05:12.530252,M5C,<0.00005
10533,8535324,2022-03-23 14:55:52.954954,M4Y,0.01272764102967885
10534,8182954,2022-03-23 21:46:33.379655,M3C,0.001011560630968831
10535,3709859,2022-03-24 04:37:13.804356,M1G,0.010551299459090556
10536,1915737,2022-03-24 11:27:54.229058,M5N,<0.00005
10537,6924780,2022-03-24 18:18:34.653759,M1H,<0.00005
10538,2120999,2022-03-25 01:09:15.078460,M3J,0.018471794067029475
10539,8163141,2022-03-25 07:59:55.503162,M1B,0.007054373210586499
10540,2581928,2022-03-25 14:50:35.927863,M6P,<0.00005
10541,7405296,2022-03-25 21:41:16.352565,M6M,0.007598328778064758
10542,4636725,2022-03-26 04:31:56.777266,M4Y,<0.00005
10543,9990363,2022-03-26 11:22:37.201967,M6A,0.007795317232813589
10544,6678418,2022-03-26 18:13:17.626669,M5J,<0.00005
10545,7061096,2022-03-27 01:03:58.051370,M8W,<0.00005
10546,6186648,2022-03-27 07:54:38.476072,M4K,0.005316497788443353
10547,7943214,2022-03-27 14:45:18.900773,M9W,<0.00005
10548,5253882,2022-03-27 21:35:59.325474,M5C,0.0007227885761298828
10549,4485798,2022-03-28 04:26:39.750176,M1K,0.009839378501608691
10550,7400210,2022-03-28 11:17:20.174877,M8Y,0.0027423609390238367
10551,9989824,2022-03-28 18:08:00.599578,M4T,0.0008662659048573997
10552,9443080,2022-03-29 00:58:41.024280,M6B,0.007456340649742528
10553,7343796,2022-03-29 07:49:21.448981,M4Y,0.0020477886911460423
10554,5539091,2022-03-29 14:40:01.873683,M9P,0.0
10555,6760876,2022-03-29 21:30:42.298384,M3B,0.015957389093888847
10556,9174410,2022-03-30 04:21:22.723085,M2H,0.0
10557,7298665,2022-03-30 11:12:03.147787,M4A,<0.00005
10558,5076192,2022-03-30 18:02:43.572488,M3J,0.007917143995021744
10559,4928457,2022-03-31 00:53:23.997189,M2J,0.0
10560,7280493,2022-03-31 07:44:04.421891,M6M,<0.00005
10561,3007379,2022-03-31 14:34:44.846592,M4K,0.0
10562,3701513,2022-03-31 21:25:25.271294,M1M,0.0
10563,8569609,2022-04-01 04:16:05.695995,M6E,0.002270516003795385
10564,4604957,2022-04-01 11:06:46.120696,M6P,<0.00005
10565,2817201,2022-04-01 17:57:26.545398,M4N,<0.00005
10566,2320480,2022-04-02 00:48:06.970099,M1P,0.006044407346278287
10567,7863552,2022-04-02 07:38:47.394801,M6K,<0.00005
10568,6996279,2022-04-02 14:29:27.819502,M9P,0.0
10569,4180910,2022-04-02 21:20:08.244203,M6H,<0.00005
10570,5524411,2022-04-03 04:10:48.668905,M6R,0.004429913313800321
10571,3815690,2022-04-03 11:01:29.093606,M9A,0.004430145472597728
10572,9226853,2022-04-03 17:52:09.518307,M2L,<0.00005
10573,8596151,2022-04-04 00:42:49.943009,M4C,7.694277412201127e-05
10574,5123616,2022-04-04 07:33:30.367710,M4V,<0.00005
10575,2280597,2022-04-04 14:24:10.792412,M8Z,0.0026493165649008653
10576,3092957,2022-04-04 21:14:51.217113,M6L,0.005701726469053108
10577,7140164,2022-04-05 04:05:31.641814,M5K,0.01386065955253777
10578,1863791,2022-04-05 10:56:12.066516,M1K,0.012504681234429911
10579,2952636,2022-04-05 17:46:52.491217,M4B,<0.00005
10580,7153214,2022-04-06 00:37:32.915919,M9W,<0.00005
10581,8865695,2022-04-06 07:28:13.340620,M9C,<0.00005
10582,3534292,2022-04-06 14:18:53.765321,M1M,0.0020065622242150766
10583,7694332,2022-04-06 21:09:34.190023,M6K,0.008743842058220083
10584,1827205,2022-04-07 04:00:14.614724,M9M,0.008731684259010147
10585,5707748,2022-04-07 10:50:55.039425,M2M,0.007994762449294495
10586,3826464,2022-04-07 17:41:35.464127,M2H,0.011423025522795824
10587,6988812,2022-04-08 00:32:15.888828,M3M,0.005611990701381296
10588,6671336,2022-04-08 07:22:56.313530,M8X,<0.00005
10589,7892917,2022-04-08 14:13:36.738231,M1L,0.010620626089044979
10590,7885363,2022-04-08 21:04:17.162932,M1N,<0.00005
10591,6192465,2022-04-09 03:54:57.587634,M4B,0.0076714255794521225
10592,7813085,2022-04-09 10:45:38.012335,M5P,0.016067837910202814
10593,9942053,2022-04-09 17:36:18.437036,M5K,0.0073321943863571765
10594,9784513,2022-04-10 00:26:58.861738,M1N,<0.00005
10595,3963079,2022-04-10 07:17:39.286439,M4S,0.0014186313819485397
10596,6281162,2022-04-10 14:08:19.711141,M6G,0.016488986977823094
